Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Enquiry_Date,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_21190,40,nan,IT & Software,Hyderabad,"₹287,300",3447600,4,Rented,9800000,2400,Suburbs,16.3,Investment,Yes,6-12 months,Google & Social Media Ads,27-Apr-2024,yes,Yes,Yes,Yes,0.99,High,Yes,9580000
CUST_20722,54,Male,IT Sector,Delhi,503000,6036000,4,Owned Flat/House,1.99 Cr,3000,Within City Limits,11.3,Self-use,Yes,6-12 months,Print / Newspaper Ad,2025-01-16,No,yes,N,No,0.5324,Medium,Yes,19720000
CUST_21140,18,F,Government & PSU,Delhi,28000,336000,1,Living with Parents,2000000,1000,Periphery / Growth Corridor,37.2 km,Self-use,nan,0-6 months,Print / Newspaper Ad,03/12/2024,Yes,Yes,No,No,0.4916,Medium,no,0
CUST_18206,27,Male,Manufacturing & Engg,Mumbai,0.44 Lakh/pm,523200,4,Living with Parents,"INR 2,000,000",600,Periphery / Growth Corridor,25.0,Investment,1,0-6 months,Print / Newspaper Ad,05/09/2024,Yes,No,Yes,None,0.9756,High,Yes,1960000
CUST_14547,27,Male,Real Estate & Construction,Gurugram,Confidential,700800,4,Rented,2580000,1200,Periphery / Growth Corridor,39.8,Self-use,1,1-3 years,Google & Social Media Ads,15/06/2024,Yes,No,no,No,0.0519,Low,No,0
CUST_21675,34,M,Retail & Commerce,Delhi,0,1004400,2,Rented,"INR 3,810,000",1000,Periphery / Growth Corridor,41.0 km,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,2025-03-04,0,Yes,No,No,0.3639,Medium,Yes,3750000
CUST_20612,67,Male,Self-Employed / Business,Delhi,3.84 Lakh/pm,4609200,6,Owned Flat/House,Not Disclosed,2400,Periphery / Growth Corridor,40.3 km,Self-use,Yes,1-3 years,Google & Social Media Ads,2024-07-19,No,No,N,No,0.0876,Low,No,0
CUST_13953,30,male,Healthcare,New Delhi,145900,1750800,3,Living with Parents,47.1 Lakh,1500,Suburbs,28.7,Investment,Yes,6-12 months,Direct Walk-in / Exhibition,02/02/2025,No,Y,No,Yes,0.9044,High,No,0
CUST_11334,52,Female,IT & Software,Bengaluru,416300,4995600,2,Owned Flat/House,18110000,2400,Suburbs,24.3,Investment,nan,6-12 months,Magicbricks / Real Estate Portal,2024-08-31,Yes,0,No,No,0.2178,Low,nan,0
CUST_15982,27,Male,Healthcare & Doctor,bengaluru,31300,375600,2,Living with Parents,20.0 Lakh,?,City Centre,3.5,Self-use,Yes,6-12 months,Channel Partner / Broker,01-04-2024,nan,No,No,No,0.0725,Low,No,0
CUST_20562,27,female,Manufacturing & Engg,Hyderabad,35500,426000,3,Living with Parents,"INR 2,000,000",600 Sq Ft,Suburbs,25.1,Self-use,Yes,1-3 years,Google & Social Media Ads,2024-04-27,0,None,No,Yes,0.7133,High,Yes,1960000
CUST_17093,25,nan,Manufacturing & Engg,Mumbai,"68,700",824400,1,Rented,2160000,1000,periphery / growth corridor,29.7,Self-use,No,1-3 years,Google & Social Media Ads,2024-11-24,0,No,No,No,0.1001,Low,No,0
CUST_14308,38 yrs,Male,IT,MUMBAI,1.93 Lakh/pm,2316000,4,Rented,11390000,1500,Suburbs,27.2,Self-use,Yes,0-6 months,Channel Partner / Broker,22/02/2024,yes,No,no,N,0.2335,Low,Yes,11070000
CUST_12749,27,Male,IT & Software,Gurugram,68700,824400,3,Rented,3410000,100 sq.yd,Within City Limits,13.4 km,Self-use,Yes,6-12 months,Print / Newspaper Ad,02-24-2025,Yes,Yes,Yes,Yes,0.9855,High,Y,3230000
CUST_15031,38,F,Retail & Commerce,Bengaluru,"₹120,300",1443600,4,Owned Flat/House,3780000,900 Sq Ft,Suburbs,28.5,Investment,Yes,6-12 months,Channel Partner / Broker,02/11/2024,0,Yes,Y,Yes,0.9785,High,Yes,3660000
CUST_18588,41,M,it / software,Hyderabad,101600,1219200,5,Rented,3950000,Any,Suburbs,nan,Self-use,Yes,1-3 years,Google & Social Media Ads,17/03/2025,Yes,N,No,No,0.0915,Low,N,0
CUST_12507,,F,Government & PSU,Hyderabad,Confidential,1712400,4,Rented,5760000,1500,periphery / growth corridor,36.2,Investment,Yes,>3 years,Google & Social Media Ads,06-14-2024,yes,Y,N,No,0.1992,Low,No,0
CUST_10210,41,Male,Software Engineer,Delhi,362300,4347600,4,Owned Flat/House,15730000,2400,Periphery / Growth Corridor,29.3,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,2025-03-04,Yes,Yes,No,No,0.4475,Medium,yes,15720000
CUST_10617,47,Female,Manufacturing & Engg,Noida,0.8 Lakh/pm,956400,4,Rented,2880000,600,Suburbs,21.0,Self-use,Y,0-6 months,Google & Social Media Ads,09-14-2024,No,1,Yes,Y,0.99,High,Yes,2790000
CUST_13523,35,?,IT & Software,Gurugram,201700,2420400,3,Living with Parents,11290000,1500 sq.ft,Periphery / Growth Corridor,40.6,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,11-Aug-2024,1,Yes,Yes,Yes,0.9837,High,Yes,10900000
CUST_13100,29,M,IT & Software,Chennai,-74600,895200,3,Living with Parents,3680000,600,Suburbs,26.1,Self-use,Yes,0-6 months,Google & Social Media Ads,02-Apr-2024,No,No,No,No,0.2475,Low,no,0
CUST_16369,48,Male,Tech / Software,Delhi,192000,2304000,3,Rented,1.05 Cr,1800,Periphery / Growth Corridor,42.3 km,Self-use,No,0-6 months,Channel Partner / Broker,2024-04-07,yes,Yes,0,No,0.7776,High,Yes,10170000
CUST_21784,,MALE,IT & Software,mumbai,308200,3698400,4,Owned Flat/House,"INR 11,400,000",1800,Within City Limits,15.2,Investment,yes,0-6 months,Magicbricks / Real Estate Portal,2024-09-05,No,No,No,No,0.4156,Medium,No,0
CUST_10462,36,Male,Manufacturing & Engg,MMR,"199,700",2396400,4,Living with Parents,6760000,1200,Periphery / Growth Corridor,35.2,Self-use,?,6-12 months,Magicbricks / Real Estate Portal,2024-01-03,No,No,No,No,0.1356,Low,No,0
CUST_21779,45,FEMALE,Education & Academic,Delhi,1.12 Lakh/pm,1344000,3,Living with Parents,5660000,1200,Suburbs,18.9,Self-use,Yes,6-12 months,Google & Social Media Ads,2024-07-12,No,No,No,No,0.1064,Low,N,0
CUST_17612,34,Male,IT,Gurugram,127900,1534800,2,Living with Parents,4350000,1200,Suburbs,20.2,Self-use,Yes,1-3 years,Google & Social Media Ads,01-Apr-2025,Yes,No,no,No,0.1225,Low,No,0
CUST_12769,53,Female,Finance / BFSI,Pune,134800,1617600,5,Owned Flat/House,7250000,1200,Any,40.1,Investment,Y,6-12 months,Google & Social Media Ads,05-15-2024,Yes,Y,N,No,0.5272,Medium,Yes,7230000
CUST_15660,37,Male,it / software,Hyderabad,0.83 Lakh/pm,994800,4,Rented,3580000,600,Suburbs,22.5 km,Self-use,Yes,>3 years,Print / Newspaper Ad,01-24-2025,Y,no,No,No,0.0701,Low,No,0
CUST_15640,66,Female,Unknown,Bengaluru,374700,4496400,3,Owned Flat/House,22330000,2400,Within City Limits,12.8,Self-use,Yes,6-12 months,Channel Partner / Broker,2025-06-18,None,No,no,No,0.1739,Low,No,0
CUST_13133,42,Male,IT & Software,Pune,160700,1928400,5,Owned Flat/House,"7,180,000",1200,Suburbs,21.7,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,11-18-2024,No,yes,N,No,0.4049,Medium,No,0
CUST_20994,,M,Tech / Software,Mumbai,"564,500",6774000,4,Rented,"29,290,000",1800,Periphery / Growth Corridor,41.0,Investment,N,0-6 months,Magicbricks / Real Estate Portal,2024-12-12,0,Yes,Yes,Yes,0.99,High,Yes,28280000
CUST_19521,30,male,Self-Employed / Business,NOIDA,177500,2130000,4,Rented,5670000,1500 sq.ft,Suburbs,16.8,Investment,N,0-6 months,Magicbricks / Real Estate Portal,07-12-2024,No,Yes,No,no,0.3736,Medium,Yes,5640000
CUST_15456,40,Male,Tech / Software,Ahmedabad,133300,1599600,5,Rented,nan,1000 sq.ft,Periphery / Growth Corridor,31.1,Self-use,Y,6-12 months,Magicbricks / Real Estate Portal,26/06/2024,Y,Yes,No,no,0.3861,Medium,No,0
CUST_14435,28,Male,Manufacturing & Engg,Delhi,"123,800",1485600,3,Owned Flat/House,"INR 5,820,000",1200,Periphery / Growth Corridor,38.7 km,Investment,Yes,>3 years,Direct Walk-in / Exhibition,27-Feb-2024,1,No,No,No,0.0195,Low,No,0
CUST_21816,29,Male,Manufacturing & Engg,Gurugram,"₹47,400",568800,3,Owned Flat/House,23.6 Lakh,600 Sq Ft,Periphery / Growth Corridor,32.2 km,Self-use,yes,0-6 months,Magicbricks / Real Estate Portal,10/06/2025,No,yes,Yes,Yes,0.988,High,Yes,2260000
CUST_13236,32,Male,IT,Kolkata,"281,100",3373200,3,Owned Flat/House,"13,190,000",1500,Periphery / Growth Corridor,33.9,Self-use,None,0-6 months,Magicbricks / Real Estate Portal,2024-06-10,No,yes,Yes,Y,0.99,High,1,12670000
CUST_17187,37,male,Tech / Software,Bengaluru,64200,770400,4,Rented,35.6 Lakh,600,City Centre,6.3,Self-use,Yes,1-3 years,Google & Social Media Ads,2024-05-08,No,Yes,1,Yes,0.9413,High,Y,3380000
CUST_21246,38,Male,Self-Employed / Business,Hyderabad,"₹133,600",1603200,4,Rented,5930000,1200 sq.ft,Within City Limits,10.5,Self-use,Yes,0-6 months,Print / Newspaper Ad,2025-02-27,Y,No,No,No,0.5502,Medium,No,0
CUST_12375,50,nan,Healthcare & Doctor,Hyderabad,73600,883200,5,Rented,4000000,1500,suburbs,27.4,Self-use,Yes,1-3 years,Google & Social Media Ads,2024-12-18,No,No,No,No,0.1102,Low,No,0
CUST_14552,23,Male,Government & PSU,Kolkata,"50,400",604800,1,Living with Parents,2450000,1000,Periphery / Growth Corridor,32.2,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,22/10/2024,No,Yes,Yes,Yes,0.99,High,Yes,2320000
CUST_12643,42,Male,Manufacturing & Engg,Pune,82800,993600,4,Owned Flat/House,"INR 4,350,000",1200,Periphery / Growth Corridor,47.4,Self-use,No,6-12 months,Print / Newspaper Ad,2024-07-23,Yes,Y,N,N,0.3409,Low,no,0
CUST_11431,32,Male,Government & PSU,Bengaluru,151600,1819200,2,Owned Flat/House,"INR 7,990,000",1000,suburbs,28.2,Investment,Yes,6-12 months,Print / Newspaper Ad,21/01/2025,yes,Y,Y,N,0.7918,High,0,0
CUST_15201,27,Male,bfsi,Bengaluru,"74,100",889200,2,Rented,4160000,1000 sq.ft,periphery / growth corridor,39.7,Self-use,Yes,0-6 months,Google & Social Media Ads,2024-04-30,Yes,Yes,Yes,Yes,0.99,High,Yes,3950000
CUST_12107,38,M,IT & Software,Kolkata,258900,3106800,5,Rented,10000000,1800 sq.ft,Periphery / Growth Corridor,N/A,Investment,No,1-3 years,Channel Partner / Broker,11/03/2024,No,No,no,No,0.1564,Low,No,0
CUST_16600,33,Female,BFSI & Banking,Bengaluru,0.78 Lakh/pm,932400,2,Rented,"INR 3,070,000",600,City Centre,5.7,Self-use,no,1-3 years,Google & Social Media Ads,15-Nov-2024,No,No,Yes,No,0.3734,Medium,Yes,2930000
CUST_17377,47,Male,Manufacturing & Engg,Kolkata,105100,1261200,4,Living with Parents,"4,520,000",1000,Any,23.5 km,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,2024-02-01,Y,No,no,No,0.2012,Low,No,0
CUST_15685,25,male,Education & Academic,Pune,33700,404400,3,Living with Parents,20.0 Lakh,?,Periphery / Growth Corridor,30.6,Self-use,yes,>3 years,Magicbricks / Real Estate Portal,nan,No,No,No,N,0.0256,Low,No,0
CUST_21810,44,Male,IT & Software,Chennai,258700,3104400,4,Rented,"INR 9,480,000",2400,Within City Limits,16.5 km,Investment,Yes,0-6 months,Google & Social Media Ads,2024-06-27,No,1,Yes,Yes,0.9846,High,Yes,8990000
CUST_12916,37,Male,Real Estate & Construction,Delhi,128500,1542000,3,Rented,4030000,1500 sq.ft,Within City Limits,nan,Investment,No,0-6 months,Magicbricks / Real Estate Portal,11/04/2024,No,Yes,N,No,0.7447,High,Yes,3950000
CUST_17917,46,Male,None,Ahmedabad,"₹91,600",1099200,4,Rented,44.2 Lakh,1200,Suburbs,19.1,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-11-24,No,Yes,N,No,0.6656,High,No,0
CUST_15283,31,male,Retail & Commerce,Ahmedabad,28000,336000,4,Owned Flat/House,20.0 Lakh,900,Periphery / Growth Corridor,28.4,Self-use,Yes,1-3 years,Channel Partner / Broker,23-Jan-2024,Yes,1,No,No,0.1057,Low,0,0
CUST_19020,39,Male,Retail & Commerce,Kolkata,62000,744000,3,Living with Parents,"INR 2,880,000",111 sq.yd,Suburbs,18.2,Investment,no,1-3 years,Magicbricks / Real Estate Portal,2025-06-08,Yes,yes,No,No,0.2354,Low,0,0
CUST_10581,39,M,Healthcare & Doctor,Hyderabad,"117,600",1411200,5,Owned Flat/House,6260000,1500,Any,8.8,Investment,Yes,0-6 months,Channel Partner / Broker,07-21-2024,No,Yes,no,no,0.5283,Medium,No,0
CUST_15122,49,Female,Manufacturing & Engg,Hyderabad,120300,1443600,3,Rented,4870000,1500,Periphery / Growth Corridor,42.4,Investment,No,1-3 years,Magicbricks / Real Estate Portal,2024-06-11,No,No,N,Yes,0.6044,Medium,0,0
CUST_17106,56,Male,BFSI & Banking,Mumbai,"₹82,600",991200,4,Owned Flat/House,4450000,1200 Sq Ft,nan,14.0,Self-use,Yes,0-6 months,Google & Social Media Ads,2024-07-28,No,No,No,No,0.2605,Low,0,0
CUST_19676,34,Male,Self-Employed / Business,gurgaon,97000,1164000,2,Owned Flat/House,3330000,1000,suburbs,17.4,Self-use,N,>3 years,Google & Social Media Ads,05-15-2025,No,No,No,no,0.0319,Low,No,0
CUST_13973,36,M,Manufacturing & Engg,Pune,Confidential,1356000,5,Owned Flat/House,"INR 3,960,000",900,Suburbs,23.1,Investment,No,1-3 years,Magicbricks / Real Estate Portal,03-11-2025,No,no,No,No,0.0448,Low,No,0
CUST_18470,54,male,,Hyderabad,203300,2439600,3,Owned Flat/House,10400000,1800,Within City Limits,17.5,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,2024-10-12,No,No,No,no,0.061,Low,No,0
CUST_16844,20,Female,Unknown,Pune,66600,799200,3,Living with Parents,"INR 2,770,000",900,Periphery / Growth Corridor,41.4,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,2025-04-20,No,No,N,No,0.0413,Low,no,0
CUST_15313,51 yrs,Male,BFSI & Banking,Bombay,2.12 Lakh/pm,2540400,5,Rented,N/A,1800 Sq Ft,Within City Limits,15.4,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2025-04-26,Yes,yes,no,No,0.1937,Low,no,0
CUST_15861,21,Male,Manufacturing & Engg,MUMBAI,78500,942000,4,Living with Parents,2650000,nan,Periphery / Growth Corridor,41.4,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,2024-12-31,no,no,No,No,0.1053,Low,no,0
CUST_20814,,M,Government & PSU,Delhi,"58,100",697200,3,Rented,3290000,600,Suburbs,22.6,Investment,No,0-6 months,Magicbricks / Real Estate Portal,10-07-2024,1,Y,No,No,0.7457,High,Yes,3230000
CUST_21193,41,Male,PSU Employee,Mumbai,"96,100",1153200,5,Living with Parents,5240000,?,nan,27.4,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,2024-01-17,no,1,Yes,Yes,0.983,High,Yes,5130000
CUST_21757,45,Male,IT & Software,Ahmedabad,,1848000,4,Owned Flat/House,6480000,1500,Periphery / Growth Corridor,28.2,Investment,Yes,>3 years,Print / Newspaper Ad,31-May-2025,Yes,No,No,No,0.0441,Low,0,0
CUST_20056,35,male,BFSI & Banking,Delhi,"102,500",1230000,4,Living with Parents,"INR 5,630,000",1500,Suburbs,28.5,Self-use,Yes,0-6 months,Google & Social Media Ads,01-05-2024,Y,Yes,Yes,no,0.9199,High,Yes,5410000
CUST_13871,32,Female,Self-Employed / Business,Hyderabad,"₹141,400",1696800,3,Rented,"6,070,000",1800,Periphery / Growth Corridor,40.9,Self-use,Y,0-6 months,Magicbricks / Real Estate Portal,21/08/2024,0,no,0,No,0.3653,Medium,Yes,5890000
CUST_18056,40,Female,BFSI & Banking,Pune,nan,6286800,5,Living with Parents,"25,140,000",2400,nan,39.6,Self-use,Yes,0-6 months,Google & Social Media Ads,2024-04-13,No,no,N,N,0.5155,Medium,Yes,24890000
CUST_12684,27,MALE,business owner,Delhi,"35,800",429600,4,Rented,2000000,600 Sq Ft,Within City Limits,15.1,Self-use,Yes,6-12 months,Channel Partner / Broker,26/03/2025,No,No,No,No,0.1434,Low,no,0
CUST_15477,18,Male,Retail & Commerce,Bengaluru,28000,336000,1,Living with Parents,2000000,900,Periphery / Growth Corridor,29.5,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,2025-01-15,yes,N,No,No,0.1348,Low,No,0
CUST_20231,43,Male,Retail & Commerce,Gurugram,65600,787200,3,Owned Flat/House,3820000,900 sq.ft,Periphery / Growth Corridor,29.2,Investment,Yes,1-3 years,Google & Social Media Ads,14/02/2024,No,No,No,N,0.1326,Low,No,0
CUST_16132,46,Male,Government & PSU,Mumbai,"88,000",1056000,3,Rented,4250000,1800,Periphery / Growth Corridor,35.8,Self-use,1,1-3 years,Google & Social Media Ads,2024-06-13,No,No,no,No,0.0665,Low,No,0
CUST_18291,69,Male,Government,Delhi,172700,2072400,2,Owned Flat/House,56.8 Lakh,1000,Suburbs,20.6,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,06/01/2025,Yes,Yes,No,No,0.7148,High,Y,5660000
CUST_15784,39,Male,BFSI & Banking,BANGALORE,"72,700",872400,3,Owned Flat/House,4040000,133 sq.yd,Any,31.6,Self-use,No,6-12 months,Print / Newspaper Ad,2024-04-28,Yes,no,No,No,0.2019,Low,yes,3980000
CUST_12789,44,Male,it / software,DELHI,"189,400",2272800,4,Rented,8520000,1500,Suburbs,22.0 km,Self-use,yes,1-3 years,Magicbricks / Real Estate Portal,06/05/2024,No,No,Yes,no,0.3988,Medium,0,0
CUST_14942,51,Male,Self-Employed / Business,MUMBAI,285800,3429600,5,Rented,N/A,4000 Sq Ft,Suburbs,19.1,Investment,Y,6-12 months,Print / Newspaper Ad,11/06/2025,No,yes,Y,Yes,0.9772,High,Y,15320000
CUST_19692,38,male,Education & Academic,Delhi,57700,692400,5,Rented,2660000,1000,Suburbs,27.2 km,Self-use,Yes,1-3 years,Google & Social Media Ads,2025-02-10,Yes,No,No,0,0.1996,Low,No,0
CUST_18154,41,Male,IT & Software,Hyderabad,50000,600000,6,Rented,2910000,600 sq.ft,Suburbs,25.8,Self-use,yes,1-3 years,Magicbricks / Real Estate Portal,2024-04-20,no,No,N,No,0.0488,Low,No,0
CUST_21176,29,M,Business,Delhi,162700,1952400,2,Living with Parents,9540000,1500,Periphery / Growth Corridor,38.5,Investment,Yes,0-6 months,Print / Newspaper Ad,2024-04-12,No,Yes,N,No,0.6158,Medium,Yes,9480000
CUST_16749,23,Male,Retail & Commerce,gurgaon,59200,710400,2,Living with Parents,"INR 3,460,000",900,suburbs,17.2,Self-use,Yes,0-6 months,Print / Newspaper Ad,2024-03-21,0,no,N,No,0.1237,Low,No,0
CUST_11977,34,Male,Manufacturing & Engg,Bengaluru,54700,656400,5,Rented,3240000,1200,Periphery / Growth Corridor,36.2 km,Self-use,Yes,>3 years,Channel Partner / Broker,,No,No,no,no,0.0284,Low,No,0
CUST_19066,42,Male,Healthcare & Doctor,Gurugram,57400,688800,4,Rented,22.2 Lakh,900,Periphery / Growth Corridor,45.5 km,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,08-29-2024,No,Yes,Y,1,0.99,High,Yes,2160000
CUST_12503,21,Female,Retail & Commerce,Gurugram,42300,507600,3,Living with Parents,2260000,600,City Centre,5.0,Self-use,Yes,6-12 months,Google & Social Media Ads,08/12/2024,Yes,No,no,No,0.0577,Low,No,0
CUST_17758,39,?,BFSI & Banking,Delhi NCR,1.56 Lakh/pm,1869600,4,Living with Parents,N/A,Any,Periphery / Growth Corridor,44.2,Self-use,yes,6-12 months,Channel Partner / Broker,24-Dec-2024,Yes,Yes,No,No,0.5024,Medium,Yes,8190000
CUST_14651,57,male,IT & Software,Hyderabad,111500,1338000,2,Rented,4280000,1800,periphery / growth corridor,30.4,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,04-01-2024,No,Yes,No,No,0.6941,High,No,0
CUST_14126,39,Male,Government & PSU,Mumbai,37400,448800,4,Rented,"INR 2,220,000",1200,Suburbs,21.7,Self-use,yes,6-12 months,Google & Social Media Ads,2025-05-16,N,yes,N,No,0.6012,Medium,1,2200000
CUST_11118,,Female,Self-Employed / Business,nan,"₹93,900",1126800,2,Rented,3230000,600,Suburbs,18.2,Self-use,No,1-3 years,Google & Social Media Ads,2025-01-15,Yes,Yes,No,N,0.2017,Low,No,0
CUST_21742,53,Male,IT,NOIDA,162600,1951200,2,Owned Flat/House,"9,370,000",2400,Within City Limits,13.3,Investment,yes,>3 years,Google & Social Media Ads,05-01-2025,No,No,No,No,0.0606,Low,No,0
CUST_11845,36,Male,Manufacturing & Engg,Bengaluru,53500,642000,3,Rented,2840000,1000,Within City Limits,17.8,Self-use,Yes,1-3 years,Channel Partner / Broker,03-16-2025,Yes,No,No,No,0.085,Low,No,0
CUST_16978,42,Male,IT & Software,Mumbai,112100,1345200,5,Owned Flat/House,3850000,900,Suburbs,29.4,Self-use,Yes,1-3 years,Print / Newspaper Ad,2024-05-12,no,Yes,No,No,0.287,Low,No,0
CUST_21432,34,M,IT & Software,Gurugram,65100,781200,2,Rented,"3,200,000",1000 sq.ft,City Centre,3.1,Investment,No,1-3 years,Print / Newspaper Ad,04-23-2025,Yes,Yes,No,N,0.2827,Low,No,0
CUST_14130,24,Male,Government,Bengaluru,Confidential,590400,2,Living with Parents,20.0 Lakh,1200,Periphery / Growth Corridor,27.8,Investment,no,6-12 months,Channel Partner / Broker,17/02/2024,Yes,No,No,0,0.148,Low,No,0
CUST_16417,19,Male,IT & Software,Gurugram,28000,336000,1,Living with Parents,"2,000,000",1200,Within City Limits,12.1,Self-use,Yes,6-12 months,Channel Partner / Broker,2024-09-10,No,Yes,Yes,Yes,0.9623,High,Yes,1960000
CUST_10711,67,Male,Self-Employed / Business,Mumbai,474500,5694000,4,Living with Parents,24240000,1800,Suburbs,24.5,Self-use,Yes,0-6 months,Channel Partner / Broker,2025-06-07,No,Yes,No,N,0.5423,Medium,yes,24030000
CUST_12582,43,Male,Government & PSU,Kolkata,"28,000",336000,5,Rented,20.0 Lakh,600,Within City Limits,12.8 km,Investment,yes,1-3 years,Magicbricks / Real Estate Portal,2025-06-12,No,Yes,No,No,0.1397,Low,No,0
CUST_18467,36,Female,BFSI & Banking,Delhi,163500,1962000,3,Rented,9740000,1800,Suburbs,29.2,Self-use,None,6-12 months,Magicbricks / Real Estate Portal,2024-12-25,N,1,Yes,No,0.7241,High,nan,0
CUST_12078,47,Male,Tech / Software,Ahmedabad,"₹247,700",2972400,4,Rented,12550000,1800,Periphery / Growth Corridor,45.9,Self-use,Yes,1-3 years,Print / Newspaper Ad,2024-11-14,Yes,No,N,No,0.0525,Low,No,0
CUST_12476,34,Male,Real Estate & Construction,Mumbai,"₹69,700",836400,3,Owned Flat/House,"3,600,000",1200,Periphery / Growth Corridor,-38.7,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,2024-12-05,No,No,no,nan,0.0207,Low,N,0
CUST_16629,34 yrs,Male,Healthcare & Doctor,Bengaluru,128200,1538400,2,Rented,6210000,1200 Sq Ft,Suburbs,29.7,Self-use,Y,1-3 years,Magicbricks / Real Estate Portal,2024-09-14,yes,None,No,No,0.0418,Low,N,0
CUST_21682,28,M,Manufacturing & Engg,Kolkata,0.28 Lakh/pm,336000,5,Rented,20.0 Lakh,600,null,17.3,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,07-24-2024,No,Yes,No,no,0.4119,Medium,No,0
CUST_18252,34,female,Self-Employed / Business,Pune,"₹65,000",780000,2,Rented,2930000,600,periphery / growth corridor,45.0,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,05/10/2024,Yes,Yes,No,No,0.3598,Medium,yes,2920000
CUST_15321,30,Male,Retail & Commerce,NA,152000,1824000,3,Living with Parents,9070000,2400,Suburbs,22.5,Self-use,Yes,0-6 months,Channel Partner / Broker,2025-06-14,No,yes,Yes,1,0.99,High,Yes,8570000
CUST_18103,37,Male,Government & PSU,Chennai,83900,1006800,4,Living with Parents,2820000,100 sq.yd,Periphery / Growth Corridor,43.2 km,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,2025-04-11,No,Yes,Yes,No,0.6539,High,No,0
CUST_19303,49,Male,Self-Employed / Business,Mumbai,2.6 Lakh/pm,3124800,3,Owned Flat/House,1.46 Cr,2400,Suburbs,25.9,Investment,N,0-6 months,Magicbricks / Real Estate Portal,02-08-2024,No,No,No,No,0.2167,Low,No,0
CUST_20946,52,Male,BFSI & Banking,Pune,132500,1590000,3,Owned Flat/House,7770000,1000,Any,38.6 km,Investment,Yes,>3 years,Channel Partner / Broker,12-09-2024,No,No,0,0,0.0213,Low,No,0
CUST_15840,41,Male,Self-Employed / Business,Pune,94600,1135200,5,Rented,48.0 Lakh,111 sq.yd,City Centre,nan,Self-use,N,1-3 years,Google & Social Media Ads,05/02/2024,no,N,No,No,0.0627,Low,No,0
CUST_11337,34,Male,IT & Software,GURUGRAM,"₹68,000",816000,2,Living with Parents,3800000,1000,Suburbs,18.5,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,2024-02-15,no,Yes,Yes,No,0.7901,High,Yes,3570000
